icao24,origin_country,velocity,geo_altitude
899144,Taiwan,116.94,1470.66
899146,Taiwan,4.89,
a1ddbb,United States,214.11,10378.44
a00139,United States,167.19,12344.4
a23a09,United States,56.66,2026.92
846658,Japan,167.69,10241.28
a6e89b,United States,134.79,2057.4
a23a03,United States,0.0,
c80548,New Zealand,47.21,1059.18
89913d,Taiwan,43.61,342.9
89913a,Taiwan,121.6,4145.28
c0412b,Canada,177.95,10690.86
aa7668,United States,6.69,
a79e7f,United States,73.66,548.64
4caff8,Ireland,0.0,
a8021b,United States,179.47,3474.72
a23a16,United States,42.38,441.96
aa6f80,United States,211.97,12085.32
780f78,China,279.61,12344.4
7503fb,Malaysia,192.03,6012.18
8990a5,Taiwan,207.75,9410.7
8990a2,Taiwan,200.17,10309.86
a5fd2d,United States,166.96,8008.62
8990a1,Taiwan,195.26,10888.98
aa021e,United States,47.87,213.36
407799,United Kingdom,239.97,11856.72
8990a0,Taiwan,263.23,10218.42
aaac21,United States,245.66,8740.14
7c4e6d,Australia,32.44,1501.14
a54aae,United States,137.29,2697.48
a6374b,United States,267.73,13106.4
c0540c,Canada,246.3,9989.82
aba9e7,United States,237.36,11216.64
71c079,Republic of Korea,266.89,9326.88
010256,Egypt,235.09,10088.88
abdf33,United States,124.72,5989.32
71c073,Republic of Korea,209.55,5433.06
a79dc4,United States,67.91,274.32
ac4ca8,United States,204.31,7117.08
a4943e,United States,230.09,8420.1
71c077,Republic of Korea,236.47,8564.88
8990b7,Taiwan,69.26,1905.0
a3bd6e,United States,50.93,1089.66
c05403,Canada,0.0,
01023b,Egypt,145.52,2415.54
c04d0a,Canada,0.0,
8990b2,Taiwan,287.03,9959.34
a684d2,United States,147.13,2476.5
86803a,Japan,164.86,11437.62
aa88fb,United States,0.0,
a31dfb,United States,269.65,12230.1
010242,Egypt,249.98,8214.36
7801b4,China,0.0,
7801b2,China,4.37,
34628d,Spain,238.2,12877.8
010245,Egypt,175.25,4945.38
010247,Egypt,75.7,68.58
a5add3,United States,69.45,556.26
71c061,Republic of Korea,74.02,396.24
a684c4,United States,215.27,9593.58
71c060,Republic of Korea,6.69,
c06736,Canada,49.48,342.9
ac53a0,United States,113.3,1775.46
a12186,United States,49.34,1074.42
a2fdea,United States,34.29,1074.42
c06738,Canada,223.2,10241.28
7c3b41,Australia,71.74,1402.08
01026c,Egypt,167.2,7955.28
881050,Thailand,242.41,11300.46
ac5feb,United States,53.03,1424.94
7801ad,China,1.54,
c05430,Canada,5.4,
881054,Thailand,210.2,7299.96
010281,Egypt,268.49,10698.48
40775c,United Kingdom,1.8,
010274,Egypt,230.91,8580.12
010276,Egypt,236.39,10858.5
868089,Japan,195.28,3901.44
ab7013,United States,0.0,
a2679a,United States,113.87,868.68
ac1988,United States,243.79,9326.88
a5f121,United States,189.72,11643.36
01025b,Egypt,277.32,10736.58
a4ca54,United States,72.21,2232.66
a324d9,United States,0.0,
ac4ccf,United States,191.51,10637.52
c06751,Canada,203.27,10820.4
a11a81,United States,191.29,3741.42
aa6ed1,United States,177.07,4366.26
a26793,United States,70.29,800.1
7503f6,Malaysia,235.36,11666.22
a73d45,United States,143.54,1600.2
a23a4d,United States,0.0,
ade9c0,United States,145.39,2247.9
010265,Egypt,11.83,
40641d,United Kingdom,81.76,868.68
a1e4e9,United States,214.48,10005.06
a12160,United States,51.26,830.58
aaa012,United States,231.74,10774.68
71c084,Republic of Korea,294.24,10317.48
a324ce,United States,251.18,11437.62
ab8f8e,United States,246.14,12481.56
a99719,United States,222.76,11963.4
abf96c,United States,260.59,10820.4
a12164,United States,33.83,297.18
01025a,Egypt,225.07,10363.2
ab20ae,United States,43.73,777.24
01020a,Egypt,252.87,11056.62
abf995,United States,242.65,10279.38
a707a3,United States,206.61,7924.8
ac53be,United States,191.43,11696.7
71c034,Republic of Korea,169.43,4389.12
ac9c50,United States,153.01,5341.62
71c038,Republic of Korea,222.61,5890.26
ab9697,United States,34.25,144.78
ac066b,United States,173.27,7383.78
7503ab,Malaysia,216.85,7376.16
aca3a3,United States,226.15,9372.6
a06f49,United States,0.26,
a6c28c,United States,46.48,480.06
06a30b,Qatar,215.8,6012.18
a577d4,United States,249.29,9136.38
7503d6,Malaysia,219.13,10957.56
a35a98,United States,245.65,9471.66
010204,Egypt,209.63,6858.0
abc012,United States,247.28,11590.02
ad3997,United States,126.82,1821.18
010205,Egypt,236.17,10485.12
86ef4a,Japan,8.75,
ac53f8,United States,200.4,7528.56
acf344,United States,212.9,9456.42
aca3d1,United States,93.15,792.48
ab703e,United States,212.7,10607.04
aaa02c,United States,0.0,
ab20e6,United States,157.97,3718.56
ad60b7,United States,215.87,11269.98
adcfef,United States,46.89,1790.7
a4e414,United States,67.49,2948.94
a4dd1b,United States,58.47,350.52
a4f744,United States,238.83,9867.9
a12191,United States,37.84,1348.74
ac9c78,United States,57.69,266.7
a06f22,United States,238.56,12710.16
e48854,Brazil,175.73,7734.3
abc035,United States,205.88,10858.5
ab704b,United States,139.34,3009.9
7503b2,Malaysia,219.54,9730.74
a3aa32,United States,251.8,11102.34
868038,Japan,148.87,2682.24
86ef6c,Japan,208.3,6880.86
a0d911,United States,45.79,434.34
71c043,Republic of Korea,230.88,9547.86
71c042,Republic of Korea,243.77,9875.52
a8c796,United States,245.53,10477.5
a3260d,United States,4.89,
a0c62d,United States,199.39,10599.42
ab349f,United States,265.06,9951.72
8464d2,Japan,63.3,99.06
a7dadc,United States,71.69,1112.52
ab349c,United States,232.07,9959.34
ac5488,United States,231.82,10012.68
a266bf,United States,45.48,2049.78
a1f94c,United States,150.01,2598.42
48ae22,Poland,278.37,11201.4
48ae23,Poland,267.34,12138.66
ab2182,United States,45.1,845.82
48ae21,Poland,251.99,9806.94
a06f83,United States,207.5,9098.28
a00cde,United States,71.83,708.66
a8b479,United States,228.47,10355.58
a05c59,United States,211.54,9799.32
06a2e6,Qatar,133.12,1996.44
06a2e4,Qatar,223.44,10728.96
06a2e0,Qatar,205.19,4594.86
485e2e,Kingdom of the Netherlands,151.38,3718.56
845dee,Japan,267.93,7475.22
a24cb1,United States,37.44,1539.24
a84a55,United States,250.92,10546.08
a1e60e,United States,234.49,8359.14
a2195d,United States,201.39,10248.9
a4590f,United States,139.81,8549.64
4b1a02,Switzerland,256.29,11010.9
a0899e,United States,39.53,403.86
ad7471,United States,228.42,10858.5
a7dad2,United States,208.51,9768.84
ad5a4b,United States,39.87,1272.54
a97d63,United States,154.76,3093.72
a8ad4e,United States,262.89,10881.36
a01fdf,United States,57.37,342.9
a399b9,United States,59.7,533.4
06a2f5,Qatar,310.1,11673.84
06a2f6,Qatar,199.82,6736.08
a9cd47,United States,204.59,6484.62
06a2f4,Qatar,288.86,11864.34
06a2f2,Qatar,263.45,11643.36
a6c1fe,United States,57.76,739.14
a99786,United States,56.75,1074.42
34764a,Spain,225.47,10843.26
c1e8ef,Canada,8.23,
48ae03,Poland,221.77,7673.34
485e30,Kingdom of the Netherlands,268.93,11673.84
a026e1,United States,92.6,541.02
06a2ea,Qatar,266.34,10043.16
a55f31,United States,239.43,10287.0
a20621,United States,248.41,11109.96
a06f5a,United States,214.11,7711.44
a0c628,United States,188.26,11948.16
a5ea9a,United States,219.76,11094.72
a7e1cd,United States,250.77,10424.16
add790,United States,1.03,
84b4d9,Japan,239.82,9471.66
346319,Spain,194.99,4922.52
ab59c9,United States,147.01,3505.2
a4ca66,United States,217.56,9730.74
502ccd,Latvia,250.72,12260.58
347643,Spain,239.8,11582.4
a120af,United States,44.77,937.26
4b1a66,Switzerland,231.76,10995.66
a2afeb,United States,237.93,12230.1
a1cc52,United States,267.85,12763.5
a85119,United States,195.69,10934.7
c1e8ce,Canada,4.63,
a60a54,United States,49.91,441.96
a50495,United States,145.14,2994.66
c05efa,Canada,163.7,5250.18
a43f51,United States,247.42,9357.36
a2ec31,United States,0.0,
a91ab7,United States,5.92,
a791c0,United States,244.06,10949.94
a60a5e,United States,66.78,3535.68
ab3fc4,United States,154.76,2156.46
a0a034,United States,222.23,12245.34
e48809,Brazil,194.41,7734.3
40772f,United Kingdom,0.0,
a4ca6a,United States,186.37,9692.64
a43f3c,United States,231.13,11864.34
a4ca6d,United States,73.8,861.06
a6246e,United States,204.25,9464.04
a7a753,United States,68.63,632.46
a2c9ec,United States,132.73,2247.9
a98445,United States,197.91,11704.32
a1cc3b,United States,58.28,1409.7
a4ca73,United States,97.66,2385.06
c05ef9,Canada,0.0,
a84a17,United States,184.51,6736.08
e90f01,Uruguay,65.4,243.84
a1cc1f,United States,0.0,
a671f2,United States,186.08,6210.3
ac5fad,United States,220.54,8366.76
c1e8c7,Canada,4.12,
c052ca,Canada,261.39,11696.7
acc9b2,United States,5.66,
a266dc,United States,228.21,10896.6
a4460e,United States,194.27,6393.18
a24cc0,United States,178.77,5379.72
a9e714,United States,63.88,853.44
a814f1,United States,50.75,693.42
c052e0,Canada,247.45,10294.62
a5f162,United States,106.61,1661.16
a19668,United States,82.1,708.66
76ceec,Singapore,208.48,10370.82
76ceea,Singapore,248.0,10195.56
76ceef,Singapore,172.14,3825.24
ab9639,United States,231.95,12451.08
a61173,United States,244.29,8846.82
a0d98d,United States,228.0,7513.32
a17c65,United States,218.35,10279.38
a4ca8c,United States,49.54,388.62
a25ff2,United States,61.54,1188.72
845dcc,Japan,94.56,1082.04
a399e4,United States,0.0,
c1e8be,Canada,1.8,
c052d5,Canada,216.53,10393.68
ac1951,United States,133.48,2301.24
347604,Spain,207.69,7932.42
a399de,United States,191.26,5867.4
a5ea5c,United States,210.1,9220.2
a37fd3,United States,67.01,373.38
a373ea,United States,0.0,
a8bfb6,United States,4.63,
c1e8a9,Canada,3.6,
a5a30a,United States,196.14,12519.66
a80f3c,United States,63.29,662.94
a3c3e6,United States,218.77,10721.34
a80f2f,United States,31.4,518.16
a42020,United States,278.78,9921.24
a54c60,United States,10.29,
899123,Taiwan,68.99,-22.86
0101e0,Egypt,209.55,6667.5
040102,Ethiopia,65.29,-15.24
c804d2,New Zealand,29.52,220.98
750597,Malaysia,3.6,
750599,Malaysia,211.65,8351.52
c05eb1,Canada,3.34,
aa26e7,United States,133.84,6019.8
4075df,United Kingdom,80.13,579.12
a1d368,United States,223.99,10271.76
899137,Taiwan,63.83,198.12
ac6744,United States,218.89,10492.74
aa39fd,United States,204.83,9037.32
a2b6ff,United States,2.57,
c05eac,Canada,0.0,
a240dc,United States,220.61,12108.18
899133,Taiwan,244.91,9966.96
ad6d03,United States,75.5,228.6
75059a,Malaysia,145.98,2590.8
a93631,United States,4.63,
899131,Taiwan,89.99,2865.12
c078bf,Canada,213.21,11475.72
c05eb6,Canada,276.55,9951.72
ac541b,United States,236.26,10629.9
750582,Malaysia,138.46,1584.96
300971,Italy,9.26,
750584,Malaysia,118.86,800.1
c05ee1,Canada,6.17,
ac04ae,United States,192.45,4229.1
ab1a1e,United States,232.4,7810.5
a7098d,United States,55.53,1463.04
aac4c4,United States,206.36,7086.6
a1836c,United States,257.19,10774.68
7c66cd,Australia,141.67,2545.08
a17c95,United States,218.33,9502.14
75056d,Malaysia,81.19,723.9
a31f93,United States,222.97,11292.84
a3133d,United States,235.83,8366.76
a3133c,United States,252.77,10370.82
75056f,Malaysia,226.38,8321.04
a4f6fe,United States,116.57,571.5
a253dd,United States,37.81,571.5
899103,Taiwan,243.72,11353.8
c05edb,Canada,248.06,10530.84
a68673,United States,54.79,548.64
a0c68d,United States,4.37,640.08
a80f63,United States,34.65,861.06
ad1db3,United States,100.24,4236.72
a240b6,United States,154.87,13335.0
c05ed0,Canada,65.48,373.38
899108,Taiwan,224.51,6667.5
a43326,United States,74.99,2964.18
a18380,United States,6.69,
ab477d,United States,204.86,9639.3
4075c2,United Kingdom,210.37,6583.68
78168d,China,146.68,3177.54
406ecd,United Kingdom,253.9,10927.08
ac04d3,United States,277.94,11186.16
7c4cac,Australia,107.24,7719.06
c05ed8,Canada,181.79,4206.24
a13501,United States,219.51,9456.42
ad8766,United States,242.27,11635.74
ac3a38,United States,184.76,4450.08
ad8769,United States,154.92,3086.1
780373,China,152.3,3299.46
851142,Japan,13.38,
aaaabb,United States,72.02,2651.76
a3cfe8,United States,64.83,1676.4
4ba9c2,Turkey,275.37,11285.22
4ba9c1,Turkey,235.33,11468.1
750553,Malaysia,239.76,12656.82
750554,Malaysia,234.84,10713.72
ab7ae4,United States,2.06,
add734,United States,226.01,10088.88
a50fdd,United States,125.78,6263.64
4850a1,Kingdom of the Netherlands,233.74,9471.66
a3cff5,United States,3.86,
78037b,China,186.54,10774.68
ac9ad8,United States,69.7,1028.7
a82903,United States,126.04,2552.7
aab1d2,United States,233.41,9662.16
a4a95b,United States,29.74,708.66
ac04f5,United States,185.2,4084.32
405bfb,United Kingdom,219.16,11727.18
a74fa2,United States,235.62,9174.48
a5b61f,United States,76.67,1988.82
3461cb,Spain,255.95,9730.74
06a2b3,Qatar,270.17,9471.66
acfdf4,United States,216.87,8023.86
06a2b2,Qatar,271.54,9197.34
a1c05d,United States,237.4,10485.12
ab214b,United States,0.06,
a5530b,United States,134.41,746.76
a4eff1,United States,212.95,11795.76
75052a,Malaysia,217.16,8115.3
ab214d,United States,3.34,
4ba9a9,Turkey,123.1,1821.18
a26801,United States,199.57,8016.24
ad8791,United States,68.47,678.18
ac9acc,United States,66.13,1615.44
ad5a1c,United States,147.19,8740.14
ab2169,United States,151.74,3375.66
750550,Malaysia,148.46,3931.92
a7ef08,United States,211.1,10584.18
0101b2,Egypt,201.42,8237.22
06a2c6,Qatar,279.35,10576.56
06a2c4,Qatar,251.1,10401.3
06a2c5,Qatar,269.46,9814.56
a42035,United States,54.94,1036.32
7bc008,China,246.18,9044.94
a9d46f,United States,263.16,11559.54
ad876e,United States,244.98,8077.2
a480ac,United States,49.05,815.34
a4a97f,United States,178.23,12420.6
acf1a3,United States,223.48,9646.92
a55f6c,United States,212.23,8092.44
a2ec85,United States,34.51,144.78
a6cf20,United States,259.99,7261.86
a57997,United States,231.15,8862.06
ae06df,United States,159.08,7269.48
a55b7a,United States,118.91,1409.7
7c68aa,Australia,188.08,10241.28
a6d234,United States,0.0,
7504a1,Malaysia,238.5,10134.6
abd010,United States,209.86,6096.0
7c68ad,Australia,245.36,10668.0
aac366,United States,298.92,10523.22
abdc56,United States,254.25,11529.06
a43b91,United States,211.89,10020.3
7c68a9,Australia,229.28,10919.46
a67b84,United States,68.56,1539.24
a14406,United States,101.21,1394.46
a097cc,United States,128.97,3390.9
7504b5,Malaysia,185.63,3749.04
a097ce,United States,102.9,1722.12
ab30e6,United States,249.83,10881.36
ad83c5,United States,260.27,13944.6
86dd08,Japan,9.26,
ab9383,United States,258.19,11269.98
a6cb48,United States,197.98,11635.74
4caeb8,Ireland,251.25,12512.04
a98bd3,United States,75.31,822.96
a07dc9,United States,273.62,10835.64
84b75d,Japan,117.18,1623.06
abf66f,United States,56.88,403.86
aa735a,United States,196.84,6477.0
a9dba1,United States,40.67,335.28
a80b5b,United States,61.41,1432.56
a8cec7,United States,189.79,4770.12
a79b78,United States,0.51,
a752ea,United States,215.98,6042.66
aa10ba,United States,227.36,10591.8
ab30f0,United States,261.74,10980.42
86e40e,Japan,242.56,11102.34
a99ed2,United States,197.65,6583.68
a45592,United States,253.11,10858.5
ac50d1,United States,217.42,10187.94
a92b0c,United States,1.03,
abf67f,United States,57.76,1074.42
abdc78,United States,222.69,10835.64
ab805a,United States,260.0,10843.26
add3af,United States,192.18,5052.06
abdc91,United States,182.63,4648.2
a79b5d,United States,43.66,1005.84
abdc96,United States,256.87,10553.7
ade6f1,United States,77.21,1729.74
acfc58,United States,209.61,5631.18
406d8e,United Kingdom,0.0,
a6d241,United States,205.13,9966.96
a44258,United States,228.56,10096.5
0d09a5,Mexico,234.64,11033.76
addfed,United States,247.84,12420.6
c001e5,Canada,0.0,
a79b75,United States,53.08,403.86
c001e6,Canada,158.37,7185.66
a9eeb8,United States,49.68,762.0
84b77f,Japan,8.75,
a4556d,United States,175.77,4693.92
a81e85,United States,167.53,12298.68
a4423b,United States,227.38,10645.14
a62bc5,United States,49.56,975.36
a25d36,United States,265.51,11711.94
846748,Japan,280.08,9243.06
407fc7,United Kingdom,226.73,11407.14
a7fe27,United States,247.68,11026.14
7c4ee7,Australia,40.72,144.78
aa7f7c,United States,243.0,12451.08
c0774c,Canada,0.06,
a26426,United States,192.15,6012.18
407fac,United Kingdom,226.42,10736.58
a55b3c,United States,214.58,6850.38
aa7f84,United States,58.66,2232.66
a06aba,United States,234.1,9654.54
a3e5fa,United States,207.74,6202.68
a214a0,United States,30.63,213.36
aa9990,United States,232.02,7574.28
a39720,United States,57.7,731.52
a15778,United States,200.69,9784.08
a9a824,United States,5.92,
a5622d,United States,52.71,2286.0
a5d86c,United States,42.4,2042.16
a191a8,United States,215.71,5867.4
a8d5a4,United States,232.13,10477.5
aab07a,United States,190.69,7330.44
abdc9b,United States,211.87,11209.02
abd063,United States,192.27,6408.42
a1442f,United States,226.27,8366.76
a071c2,United States,201.66,4046.22
a8d5a0,United States,243.98,9067.8
a39723,United States,209.58,5875.02
71ba10,Republic of Korea,288.81,9837.42
71ba16,Republic of Korea,219.98,10881.36
aa23b3,United States,225.71,9799.32
aa7f5e,United States,262.49,12024.36
a83876,United States,226.56,10553.7
a03765,United States,0.0,
ad105b,United States,57.4,297.18
a27737,United States,6.94,
c00dea,Canada,230.94,10835.64
7c68cf,Australia,40.04,678.18
a07dcd,United States,252.43,10561.32
71ba08,Republic of Korea,242.89,10568.94
a56256,United States,199.62,9532.62
a8252d,United States,53.55,731.52
a097f4,United States,121.39,1356.36
c05d3c,Canada,137.83,2758.44
ac5e01,United States,0.0,
ab4505,United States,209.18,5067.3
c027ea,Canada,92.6,1798.32
a6cb0d,United States,0.0,
71ba04,Republic of Korea,228.56,8389.62
71ba03,Republic of Korea,235.16,9982.2
c00dce,Canada,217.36,8831.58
a82532,United States,56.84,967.74
c014c7,Canada,39.1,1531.62
c05d56,Canada,215.81,10523.22
a01112,United States,248.31,11330.94
a1440c,United States,220.5,10020.3
a44291,United States,69.6,-7.62
a03775,United States,129.54,4495.8
7c0840,Australia,65.37,1143.0
add3f4,United States,284.01,12534.9
84b750,Japan,303.23,9471.66
84b73b,Japan,5.66,
7c68d4,Australia,12.86,
a5c564,United States,163.8,3970.02
aab09a,United States,213.88,11140.44
a24a45,United States,104.53,3406.14
a1a787,United States,68.91,304.8
a4b7d3,United States,189.58,4777.74
a214de,United States,217.83,7040.88
a467de,United States,196.02,4191.0
ac89c9,United States,52.79,1310.64
ac0f26,United States,212.65,8328.66
abb9b2,United States,191.8,5242.56
a51425,United States,190.97,9707.88
a717b6,United States,100.85,2080.26
a214e5,United States,228.08,10119.36
a32df8,United States,47.43,1691.64
adc171,United States,117.52,5676.9
8991d8,Taiwan,231.32,11079.48
8991d7,Taiwan,174.72,4008.12
86dd90,Japan,321.8,8122.92
ad717c,United States,54.21,662.94
aa7ec3,United States,77.17,480.06
7c4348,Australia,89.73,708.66
ab0969,United States,204.19,5006.34
7b103d,China,11.83,
a3d42b,United States,117.46,579.12
ab8c19,United States,274.95,10088.88
a3cd58,United States,243.96,10805.16
a4f414,United States,77.48,822.96
a1f4cd,United States,190.01,9151.62
3e1212,Germany,67.6,541.02
7c300c,Australia,61.01,373.38
86e474,Japan,251.22,11125.2
abef16,United States,216.6,11841.48
8991a4,Taiwan,197.49,10134.6
