icao24,origin_country,velocity,on_ground
88510b,Thailand,244.18,False
a36ea8,United States,207.48,False
06a0bf,Qatar,216.41,False
06a0bd,Qatar,247.92,False
885119,Thailand,70.62,False
8013c3,India,143.22,False
ab48cc,United States,239.99,False
ab6b02,United States,122.99,False
155bda,Russian Federation,230.01,False
8013bb,India,64.03,False
155bf0,Russian Federation,212.67,False
a3a082,United States,284.1,False
680009,Bhutan,201.08,False
680008,Bhutan,174.5,False
ab48e8,United States,0.0,True
a30246,United States,251.1,False
800ce0,India,133.27,False
155bf4,Russian Federation,1180.23,False
a86674,United States,230.65,False
68000b,Bhutan,110.99,False
ac0843,United States,190.96,False
0d0fba,Mexico,239.41,False
06a0e5,Qatar,142.81,False
a8af98,United States,56.41,False
06a0dd,Qatar,286.39,False
7c2e93,Australia,32.0,False
06a0db,Qatar,91.06,False
a32893,United States,240.84,False
7c7bd9,Australia,58.13,False
06a0f9,Qatar,239.09,False
ab8537,United States,249.54,False
8013a4,India,73.65,False
04c306,Kenya,59.52,False
7c7bcf,Australia,69.53,False
a8a318,United States,62.67,False
a8a319,United States,227.03,False
a1c230,United States,187.82,False
a32886,United States,123.54,False
7c7bc7,Australia,234.8,False
800cc9,India,128.13,False
800cc8,India,246.32,False
c03af2,Canada,190.78,False
a17e8e,United States,95.8,False
ad7634,United States,238.59,False
e94c8e,Bolivia,242.17,False
7c7c9c,Australia,12.35,False
7c705d,Australia,36.49,False
4a1a62,Romania,19.03,True
8013fe,India,0.0,True
3481d5,Spain,255.04,False
a01724,United States,223.8,False
86cf09,Japan,169.47,False
8013fb,India,211.41,False
a865c8,United States,224.51,False
3c4214,Germany,2.57,True
a5fef9,United States,195.86,False
7114d5,Saudi Arabia,193.85,False
3481c9,Spain,212.31,False
71c741,Republic of Korea,206.05,False
ab1c63,United States,42.03,False
7114d7,Saudi Arabia,256.81,False
a6ab27,United States,0.51,True
a72bda,United States,249.17,False
a65b74,United States,123.79,False
ab83e8,United States,252.33,False
600b21,Azerbaijan,237.44,False
8013e2,India,186.48,False
06a19d,Qatar,228.96,False
8013df,India,128.27,False
7808a7,China,5.66,True
800cff,India,209.74,False
8013f6,India,147.05,False
800cfe,India,200.21,False
ac300d,United States,268.47,False
8013f3,India,206.58,False
8013ea,India,247.79,False
a495e9,United States,219.76,False
4bb74b,Turkey,8.75,True
885157,Thailand,252.15,False
0ac9de,Colombia,234.31,False
aa28f2,United States,262.82,False
157717,Russian Federation,201.91,False
71c717,Republic of Korea,194.8,False
4caa41,Ireland,259.88,False
71c712,Republic of Korea,212.25,False
a04aa9,United States,240.15,False
a3beee,United States,264.74,False
8a0182,Indonesia,239.99,False
abc0c1,United States,4.37,True
71c705,Republic of Korea,212.0,False
71c709,Republic of Korea,82.14,False
4cc45a,Iceland,258.42,False
ac5697,United States,212.78,False
76eb00,Singapore,,False
a638f5,United States,63.04,False
a3c5ea,United States,6.94,True
4b1918,Switzerland,251.59,False
885176,Thailand,315.45,False
885172,Thailand,265.89,False
ac3053,United States,223.15,False
04c37b,Kenya,163.17,False
7808cb,China,98.23,False
71c732,Republic of Korea,202.34,False
4b1904,Switzerland,137.0,False
abc0e4,United States,219.26,False
a6d83c,United States,244.84,False
e94c88,Bolivia,245.0,False
